,.id, .transactions.first_gift_year, .transactions.lapsed_total_amount, .transactions.recovered_total_amount, .transactions.lapsed_count, .transactions.recovered_count, .transactions.max_consecutive_giving_years, .transactions.total_giving_years, .transactions.amount_in_year.in.2013-01-01,  .transactions.amount_in_year.in.2014-01-01,  .transactions.amount_in_year.in.2015-01-01,  .transactions.amount_in_year.in.2016-01-01,  .transactions.amount_in_year.in.2017-01-01, .transactions.count_in_year.in.2013-01-01,  .transactions.count_in_year.in.2014-01-01,  .transactions.count_in_year.in.2015-01-01,  .transactions.count_in_year.in.2016-01-01,  .transactions.count_in_year.in.2017-01-01, .transactions.lapsed_amount_in_year.in.2013-01-01,  .transactions.lapsed_amount_in_year.in.2014-01-01,  .transactions.lapsed_amount_in_year.in.2015-01-01,  .transactions.lapsed_amount_in_year.in.2016-01-01,  .transactions.lapsed_amount_in_year.in.2017-01-01, .transactions.upgraded_amount_in_year.in.2013-01-01,  .transactions.upgraded_amount_in_year.in.2014-01-01,  .transactions.upgraded_amount_in_year.in.2015-01-01,  .transactions.upgraded_amount_in_year.in.2016-01-01,  .transactions.upgraded_amount_in_year.in.2017-01-01, .transactions.downgraded_amount_in_year.in.2013-01-01,  .transactions.downgraded_amount_in_year.in.2014-01-01,  .transactions.downgraded_amount_in_year.in.2015-01-01,  .transactions.downgraded_amount_in_year.in.2016-01-01,  .transactions.downgraded_amount_in_year.in.2017-01-01, .transactions.cohort_amount_in_year.in.0,  .transactions.cohort_amount_in_year.in.1,  .transactions.cohort_amount_in_year.in.2,  .transactions.cohort_amount_in_year.in.3,  .transactions.cohort_amount_in_year.in.4, .transactions.cohort_count_in_year.in.0,  .transactions.cohort_count_in_year.in.1,  .transactions.cohort_count_in_year.in.2,  .transactions.cohort_count_in_year.in.3,  .transactions.cohort_count_in_year.in.4, .transactions.cohort_lapsed_amount_in_year.in.0,  .transactions.cohort_lapsed_amount_in_year.in.1,  .transactions.cohort_lapsed_amount_in_year.in.2,  .transactions.cohort_lapsed_amount_in_year.in.3,  .transactions.cohort_lapsed_amount_in_year.in.4, .transactions.cohort_upgraded_amount_in_year.in.0,  .transactions.cohort_upgraded_amount_in_year.in.1,  .transactions.cohort_upgraded_amount_in_year.in.2,  .transactions.cohort_upgraded_amount_in_year.in.3,  .transactions.cohort_upgraded_amount_in_year.in.4, .transactions.cohort_downgraded_amount_in_year.in.0,  .transactions.cohort_downgraded_amount_in_year.in.1,  .transactions.cohort_downgraded_amount_in_year.in.2,  .transactions.cohort_downgraded_amount_in_year.in.3,  .transactions.cohort_downgraded_amount_in_year.in.4, .transactions.amount_in_month.in.2013-01-01, .transactions.amount_in_month.in.2013-02-01, .transactions.amount_in_month.in.2013-03-01, .transactions.amount_in_month.in.2013-04-01, .transactions.amount_in_month.in.2013-05-01, .transactions.amount_in_month.in.2013-06-01, .transactions.amount_in_month.in.2013-07-01, .transactions.amount_in_month.in.2013-08-01, .transactions.amount_in_month.in.2013-09-01, .transactions.amount_in_month.in.2013-10-01, .transactions.amount_in_month.in.2013-11-01, .transactions.amount_in_month.in.2013-12-01, .transactions.amount_in_month.in.2014-01-01, .transactions.amount_in_month.in.2014-02-01, .transactions.amount_in_month.in.2014-03-01, .transactions.amount_in_month.in.2014-04-01, .transactions.amount_in_month.in.2014-05-01, .transactions.amount_in_month.in.2014-06-01, .transactions.amount_in_month.in.2014-07-01, .transactions.amount_in_month.in.2014-08-01, .transactions.amount_in_month.in.2014-09-01, .transactions.amount_in_month.in.2014-10-01, .transactions.amount_in_month.in.2014-11-01, .transactions.amount_in_month.in.2014-12-01, .transactions.amount_in_month.in.2015-01-01, .transactions.amount_in_month.in.2015-02-01, .transactions.amount_in_month.in.2015-03-01, .transactions.amount_in_month.in.2015-04-01, .transactions.amount_in_month.in.2015-05-01, .transactions.amount_in_month.in.2015-06-01, .transactions.amount_in_month.in.2015-07-01, .transactions.amount_in_month.in.2015-08-01, .transactions.amount_in_month.in.2015-09-01, .transactions.amount_in_month.in.2015-10-01, .transactions.amount_in_month.in.2015-11-01, .transactions.amount_in_month.in.2015-12-01, .transactions.amount_in_month.in.2016-01-01, .transactions.amount_in_month.in.2016-02-01, .transactions.amount_in_month.in.2016-03-01, .transactions.amount_in_month.in.2016-04-01, .transactions.amount_in_month.in.2016-05-01, .transactions.amount_in_month.in.2016-06-01, .transactions.amount_in_month.in.2016-07-01, .transactions.amount_in_month.in.2016-08-01, .transactions.amount_in_month.in.2016-09-01, .transactions.amount_in_month.in.2016-10-01, .transactions.amount_in_month.in.2016-11-01, .transactions.amount_in_month.in.2016-12-01, .transactions.amount_in_month.in.2017-01-01, .transactions.amount_in_month.in.2017-02-01, .transactions.amount_in_month.in.2017-03-01, .transactions.amount_in_month.in.2017-04-01, .transactions.amount_in_month.in.2017-05-01, .transactions.amount_in_month.in.2017-06-01, .transactions.amount_in_month.in.2017-07-01, .transactions.amount_in_month.in.2017-08-01, .transactions.amount_in_month.in.2017-09-01, .transactions.amount_in_month.in.2017-10-01, .transactions.amount_in_month.in.2017-11-01, .transactions.amount_in_month.in.2017-12-01, .transactions.lifecycle_initial, .transactions.lifecycle_first_gift, .transactions.lifecycle_second_year, .transactions.lifecycle_second_with_gap, .transactions.lifecycle_multi_year, .transactions.lifecycle_key_multi_year, .transactions.lifecycle_recovered_multi_year, .transactions.lifecycle_inconsistent_multi_year , .transactions.lifecycle_recovered_key_multi_year, .transactions.lifecycle_lapsed_after_first, .transactions.lifecycle_lapsed_after_first_long, .transactions.lifecycle_lapsed_after_second, .transactions.lifecycle_lapsed_multi_year, .transactions.lifecycle_lapsed_long_multi_year, .transactions.lifecycle_lapsed_key_multi_year, .transactions.lifecycle_lapsed_long, .transactions.lifecycle_cohort_0_first_gift, .transactions.lifecycle_cohort_1_lapsed_after_first, .transactions.lifecycle_cohort_1_second_year, .transactions.lifecycle_cohort_2_lapsed_after_first_long, .transactions.lifecycle_cohort_2_lapsed_after_second, .transactions.lifecycle_cohort_2_multi_year, .transactions.lifecycle_cohort_2_second_with_gap, .transactions.lifecycle_cohort_3_first_gift, .transactions.lifecycle_cohort_3_inconsistent_multi_year, .transactions.lifecycle_cohort_3_key_multi_year, .transactions.lifecycle_cohort_3_lapsed_after_second, .transactions.lifecycle_cohort_3_lapsed_long, .transactions.lifecycle_cohort_3_lapsed_multi_year, .transactions.lifecycle_cohort_4_first_gift, .transactions.lifecycle_cohort_4_inconsistent_multi_year, .transactions.lifecycle_cohort_4_key_multi_year, .transactions.lifecycle_cohort_4_lapsed_after_first, .transactions.lifecycle_cohort_4_lapsed_key_multi_year, .transactions.lifecycle_cohort_4_lapsed_long, .transactions.lifecycle_cohort_4_lapsed_long_multi_year, .transactions.lifecycle_cohort_4_lapsed_multi_year, .transactions.lifecycle_cohort_4_multi_year, .transactions.lifecycle_cohort_4_recovered_multi_year, .transactions.lifecycle_cohort_4_second_year, .transactions.lifecycle_cohort_5_first_gift, .transactions.lifecycle_cohort_5_inconsistent_multi_year, .transactions.lifecycle_cohort_5_key_multi_year, .transactions.lifecycle_cohort_5_lapsed_after_first, .transactions.lifecycle_cohort_5_lapsed_after_first_long, .transactions.lifecycle_cohort_5_lapsed_after_second, .transactions.lifecycle_cohort_5_lapsed_key_multi_year, .transactions.lifecycle_cohort_5_lapsed_long, .transactions.lifecycle_cohort_5_lapsed_long_key_multi_year, .transactions.lifecycle_cohort_5_lapsed_long_multi_year, .transactions.lifecycle_cohort_5_lapsed_multi_year, .transactions.lifecycle_cohort_5_multi_year, .transactions.lifecycle_cohort_5_recovered_key_multi_year, .transactions.lifecycle_cohort_5_recovered_multi_year, .transactions.lifecycle_cohort_5_second_with_gap, .transactions.lifecycle_cohort_5_second_year, .transactions.lifecycle_cohort_6_first_gift, .transactions.lifecycle_cohort_6_key_multi_year, .transactions.lifecycle_cohort_6_lapsed_after_first, .transactions.lifecycle_cohort_6_lapsed_after_first_long, .transactions.lifecycle_cohort_6_lapsed_after_second, .transactions.lifecycle_cohort_6_lapsed_key_multi_year, .transactions.lifecycle_cohort_6_lapsed_long, .transactions.lifecycle_cohort_6_lapsed_long_key_multi_year, .transactions.lifecycle_cohort_6_lapsed_long_multi_year, .transactions.lifecycle_cohort_6_multi_year
1835832,e81fd48a2caa9a8d6161cba9e1c50369,2015-01-01,2500,0,2,1,1,1,0,0,2500,0,0,0,0,1,0,0,0,0,0,2500,0,0,0,0,0,0,0,0,0,0,0,2500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
362447,2dca7502dd7f390225fcb441ae9552b9,2016-01-01,2000,0,2,1,1,1,0,0,0,2000,0,0,0,0,1,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1465557,b950c3d1410821f761461698b43ef801,2015-01-01,10000,0,2,1,1,1,0,0,10000,0,0,0,0,1,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
383379,307387ef020f0faedbf5bbfeba0a637d,2018-01-01,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85518,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
815986,671ccc9d354f3a273ce93092fc43534c,2016-01-01,12673,0,2,1,1,1,0,0,0,12673,0,0,0,0,1,0,0,0,0,0,12673,0,0,0,0,0,0,0,0,0,0,12673,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
474644,3bf5fa5edce5ca11647345416abc6ee6,2013-01-01,5000,0,3,2,2,2,5000,5000,0,0,0,1,1,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,5000,5000,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
699212,585efce9ba0eb18a078e123c7722b72a,2016-01-01,2500,0,2,1,1,1,0,0,0,2500,0,0,0,0,1,0,0,0,0,0,2500,0,0,0,0,0,0,0,0,0,0,2500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1513139,bf525a5cb9c577846e44b2d25c461e32,2015-01-01,2500,0,2,1,1,1,0,0,2500,0,0,0,0,1,0,0,0,0,0,2500,0,0,0,0,0,0,0,0,0,0,0,2500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
690708,574ce6a75160e97bb1e2fc3a655c4915,2017-01-01,9000,0,2,1,1,1,0,0,0,0,9000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1631186,ce436674cb01aa111dbdd0acd0f45d71,2017-01-01,5000,0,2,1,1,1,0,0,0,0,5000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1384991,af1d7643d6fd447478c003b8fc123f94,2014-01-01,22500,0,3,2,2,2,0,5000,22500,0,0,0,2,3,0,0,0,0,0,22500,0,0,0,17500,0,0,0,0,0,0,0,5000,22500,0,0,0,2,3,0,0,0,0,0,0,0,0,0,17500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,4000,0,0,0,0,0,0,0,0,0,0,0,0,2500,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1723757,d9fca947538dcc095eeeaa152cc8e11a,2016-01-01,5000,0,2,1,1,1,0,0,0,5000,0,0,0,0,1,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,5000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1010164,7faeff76bce95ad737eec8df2c40b045,2015-01-01,1000,0,2,1,1,1,0,0,1000,0,0,0,0,1,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1451833,b794991724f2ba270bcdc5b4d57d1dfd,2015-01-01,7600,0,2,1,1,1,0,0,7600,0,0,0,0,2,0,0,0,0,0,7600,0,0,0,0,0,0,0,0,0,0,0,7600,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,0,0,0,4600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
27336,036c829dbe86ce390d99520c8b22b437,2014-01-01,10000,0,2,1,1,1,0,10000,0,0,0,0,1,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
946116,778f33d1266a88af69c0c820c2a4b58b,2015-01-01,9900,0,4,3,3,3,0,0,9545,37102,9900,0,0,1,3,1,0,0,0,0,0,0,0,0,27557,0,0,0,0,0,27202,9545,37102,9900,0,0,1,3,1,0,0,0,0,0,0,0,0,27557,0,0,0,0,0,27202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9545,0,0,0,0,20000,0,0,10000,0,0,0,0,0,0,0,7102,0,0,0,0,0,0,0,0,9900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
940917,76e809e8266ec28d7bc4d2d4a137f404,2013-01-01,4000,0,2,1,1,1,4000,0,0,0,0,4,0,0,0,0,0,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1600679,ca66c4f1d27a72261f843f4b61aa7488,2013-01-01,27362,13200,6,4,2,4,43705,16162,0,13200,11200,11,5,0,2,1,0,0,16162,0,0,0,0,0,0,0,0,27543,0,0,2000,43705,16162,0,13200,11200,11,5,0,2,1,0,0,0,0,0,0,0,0,0,0,0,27543,0,0,2000,0,0,0,0,0,0,0,0,16700,0,0,27005,16162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6600,6600,0,0,0,0,0,0,11200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
304101,26644a0b96c746ebabe9b0c039d36c10,2014-01-01,2500,0,2,1,1,1,0,2500,0,0,0,0,1,0,0,0,0,0,2500,0,0,0,0,0,0,0,0,0,0,0,0,2500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1002974,7ec76d61c279dd31b08232c07a638f76,2014-01-01,2500,0,2,1,1,1,0,2500,0,0,0,0,1,0,0,0,0,0,2500,0,0,0,0,0,0,0,0,0,0,0,0,2500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
1941056,f56ebe7a9be8cc68427632ac0a37e86e,2016-01-01,73014,0,2,1,1,1,0,0,0,73014,0,0,0,0,1,0,0,0,0,0,73014,0,0,0,0,0,0,0,0,0,0,73014,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
224376,1c5e5c39048148b5cee293e9f7ef3634,2014-01-01,500,0,2,1,1,1,0,500,0,0,0,0,1,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
221971,1c1252edfff5aa3fb1dc02048157d6e1,2014-01-01,5000,0,2,1,1,1,0,5000,0,0,0,0,1,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1631833,ce58f454f6f29e03e7c50d1bcc6facca,2015-01-01,7500,0,3,2,2,2,0,0,4400,7500,0,0,0,1,3,0,0,0,0,0,7500,0,0,0,3100,0,0,0,0,0,0,4400,7500,0,0,0,1,3,0,0,0,0,0,0,0,0,0,3100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4400,0,0,0,0,0,0,5000,0,0,0,0,0,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
